shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,LINK_ID,osmid,shstRefId
940004,44.965811,-93.24799,80027,408440,"46639770,46639771,46639772,46639766",f5bca3390f3246c6f3a7ffb44ea4c3d0
940004,44.965623,-93.247256,80028,408440,"46639770,46639771,46639772,46639766",f5bca3390f3246c6f3a7ffb44ea4c3d0
940004,44.965605,-93.247088,80029,408440,"46639770,46639771,46639772,46639766",f5bca3390f3246c6f3a7ffb44ea4c3d0
940004,44.965498,-93.246817,80030,407854,46639137,54dd69d7c0e115f9d3ecec2a7dd50fc6
940004,44.965016,-93.245611,80031,407854,46639137,54dd69d7c0e115f9d3ecec2a7dd50fc6
940004,44.964859,-93.245193,80032,407854,46639137,54dd69d7c0e115f9d3ecec2a7dd50fc6
940004,44.964706,-93.244686,80033,407854,46639137,54dd69d7c0e115f9d3ecec2a7dd50fc6
940004,44.964606,-93.244317,80034,407854,46639137,54dd69d7c0e115f9d3ecec2a7dd50fc6
940004,44.964578,-93.2442,80035,407854,46639137,54dd69d7c0e115f9d3ecec2a7dd50fc6
940004,44.964467,-93.243741,80036,381623,183239679,9f4e472e6794642595bdefd9417dd357
940004,44.964311,-93.24262,80037,381623,183239679,9f4e472e6794642595bdefd9417dd357
940004,44.964241,-93.241708,80038,381630,"183239681,46817681,46817673,46817678",b2987dae24702745ec7f61a5de08a2e7
940004,44.964229,-93.240934,80039,381630,"183239681,46817681,46817673,46817678",b2987dae24702745ec7f61a5de08a2e7
940004,44.964226,-93.240816,80040,381630,"183239681,46817681,46817673,46817678",b2987dae24702745ec7f61a5de08a2e7
940004,44.964229,-93.236168,80041,381630,"183239681,46817681,46817673,46817678",b2987dae24702745ec7f61a5de08a2e7
940004,44.964233,-93.234875,80042,381630,"183239681,46817681,46817673,46817678",b2987dae24702745ec7f61a5de08a2e7
940004,44.964248,-93.232006,80043,381630,"183239681,46817681,46817673,46817678",b2987dae24702745ec7f61a5de08a2e7
940004,44.964277,-93.231256,80044,381630,"183239681,46817681,46817673,46817678",b2987dae24702745ec7f61a5de08a2e7
940004,44.964313,-93.230673,80045,381630,"183239681,46817681,46817673,46817678",b2987dae24702745ec7f61a5de08a2e7
940004,44.964436,-93.229909,80046,381630,"183239681,46817681,46817673,46817678",b2987dae24702745ec7f61a5de08a2e7
940004,44.964753,-93.22885,80047,381630,"183239681,46817681,46817673,46817678",b2987dae24702745ec7f61a5de08a2e7
940004,44.965107,-93.227894,80048,381630,"183239681,46817681,46817673,46817678",b2987dae24702745ec7f61a5de08a2e7
940004,44.965193,-93.227689,80049,381630,"183239681,46817681,46817673,46817678",b2987dae24702745ec7f61a5de08a2e7
940004,44.96612,-93.225747,80050,385331,"46817673,46817677",13d8945ee83744417a201208484fc35d
940004,44.966432,-93.225071,80051,385331,"46817673,46817677",13d8945ee83744417a201208484fc35d
940004,44.966667,-93.224576,80052,385331,"46817673,46817677",13d8945ee83744417a201208484fc35d
940004,44.966825,-93.224059,80053,385331,"46817673,46817677",13d8945ee83744417a201208484fc35d
940004,44.966952,-93.223505,80054,385331,"46817673,46817677",13d8945ee83744417a201208484fc35d
940004,44.967043,-93.22305,80055,385331,"46817673,46817677",13d8945ee83744417a201208484fc35d
940004,44.967102,-93.222551,80056,385331,"46817673,46817677",13d8945ee83744417a201208484fc35d
940004,44.967126,-93.222115,80057,385331,"46817673,46817677",13d8945ee83744417a201208484fc35d
940004,44.967131,-93.22166,80058,385331,"46817673,46817677",13d8945ee83744417a201208484fc35d
940004,44.967074,-93.221123,80059,385331,"46817673,46817677",13d8945ee83744417a201208484fc35d
940004,44.967016,-93.220678,80060,385331,"46817673,46817677",13d8945ee83744417a201208484fc35d
940004,44.96689600000001,-93.220131,80061,385331,"46817673,46817677",13d8945ee83744417a201208484fc35d
940004,44.966745,-93.219468,80062,385331,"46817673,46817677",13d8945ee83744417a201208484fc35d
940004,44.966704,-93.219349,80063,385331,"46817673,46817677",13d8945ee83744417a201208484fc35d
940004,44.966524,-93.218882,80064,385331,"46817673,46817677",13d8945ee83744417a201208484fc35d
940004,44.966121,-93.218062,80065,411916,"638519789,188344246",08714b8c8202d837321e9c0d8d0292ca
940004,44.965901,-93.217697,80066,411916,"638519789,188344246",08714b8c8202d837321e9c0d8d0292ca
940004,44.964895,-93.216412,80067,411916,"638519789,188344246",08714b8c8202d837321e9c0d8d0292ca
940004,44.963539,-93.214619,80068,411916,"638519789,188344246",08714b8c8202d837321e9c0d8d0292ca
940004,44.962717,-93.213655,80069,411916,"638519789,188344246",08714b8c8202d837321e9c0d8d0292ca
940004,44.962277,-93.213079,80070,411916,"638519789,188344246",08714b8c8202d837321e9c0d8d0292ca
940004,44.961891,-93.212552,80071,411916,"638519789,188344246",08714b8c8202d837321e9c0d8d0292ca
940004,44.961532,-93.21199,80072,411916,"638519789,188344246",08714b8c8202d837321e9c0d8d0292ca
940004,44.961218,-93.211469,80073,411916,"638519789,188344246",08714b8c8202d837321e9c0d8d0292ca
940004,44.960595,-93.210443,80074,411916,"638519789,188344246",08714b8c8202d837321e9c0d8d0292ca
940004,44.960097,-93.209484,80075,411916,"638519789,188344246",08714b8c8202d837321e9c0d8d0292ca
940004,44.959895,-93.208942,80076,411916,"638519789,188344246",08714b8c8202d837321e9c0d8d0292ca
940004,44.959774,-93.208585,80077,411916,"638519789,188344246",08714b8c8202d837321e9c0d8d0292ca
940004,44.95968,-93.208165,80078,411916,"638519789,188344246",08714b8c8202d837321e9c0d8d0292ca
940004,44.959629,-93.207745,80079,411916,"638519789,188344246",08714b8c8202d837321e9c0d8d0292ca
940004,44.959588,-93.207021,80080,411916,"638519789,188344246",08714b8c8202d837321e9c0d8d0292ca
940004,44.95965800000001,-93.204725,80081,406979,188344246,dcc958002ece09083107280a7f126890
940004,44.959707,-93.203268,80082,406979,188344246,dcc958002ece09083107280a7f126890
940004,44.959725,-93.20243,80083,406979,188344246,dcc958002ece09083107280a7f126890
940004,44.959716,-93.202132,80084,406979,188344246,dcc958002ece09083107280a7f126890
940004,44.95969,-93.201848,80085,406979,188344246,dcc958002ece09083107280a7f126890
940004,44.959664,-93.201624,80086,406979,188344246,dcc958002ece09083107280a7f126890
940004,44.959598,-93.201289,80087,406979,188344246,dcc958002ece09083107280a7f126890
940004,44.959539,-93.201047,80088,406979,188344246,dcc958002ece09083107280a7f126890
940004,44.95945,-93.200767,80089,406979,188344246,dcc958002ece09083107280a7f126890
940004,44.959361,-93.200515,80090,406979,188344246,dcc958002ece09083107280a7f126890
940004,44.959269,-93.200319,80091,406979,188344246,dcc958002ece09083107280a7f126890
940004,44.959128,-93.200049,80092,406979,188344246,dcc958002ece09083107280a7f126890
940004,44.958629,-93.199178,80093,392768,638015897,eecb3966db95e47829d936e4b0d656e9
940004,44.958433,-93.19882,80094,392768,638015897,eecb3966db95e47829d936e4b0d656e9
940004,44.958075,-93.198093,80095,392768,638015897,eecb3966db95e47829d936e4b0d656e9
940004,44.957798,-93.197465,80096,392768,638015897,eecb3966db95e47829d936e4b0d656e9
940004,44.957656,-93.197084,80097,392768,638015897,eecb3966db95e47829d936e4b0d656e9
940004,44.957456,-93.196496,80098,392775,118479843,097c452ae27740b5052e48450cdc6604
940004,44.956037,-93.192431,80099,392775,118479843,097c452ae27740b5052e48450cdc6604
940004,44.954724,-93.188663,80100,392775,118479843,097c452ae27740b5052e48450cdc6604
940004,44.953769,-93.185753,80101,392776,"74215707,118479843,74215711",a0c57408a56fc2ed473b8e3800f66b76
940004,44.95235200000001,-93.181282,80102,392776,"74215707,118479843,74215711",a0c57408a56fc2ed473b8e3800f66b76
940004,44.952216,-93.180777,80103,392776,"74215707,118479843,74215711",a0c57408a56fc2ed473b8e3800f66b76
940004,44.952116,-93.180352,80104,392776,"74215707,118479843,74215711",a0c57408a56fc2ed473b8e3800f66b76
940004,44.952045,-93.180038,80105,392776,"74215707,118479843,74215711",a0c57408a56fc2ed473b8e3800f66b76
940004,44.95198900000001,-93.1797,80106,392776,"74215707,118479843,74215711",a0c57408a56fc2ed473b8e3800f66b76
940004,44.951932,-93.179324,80107,392776,"74215707,118479843,74215711",a0c57408a56fc2ed473b8e3800f66b76
940004,44.951892,-93.178939,80108,392776,"74215707,118479843,74215711",a0c57408a56fc2ed473b8e3800f66b76
940004,44.951861,-93.178598,80109,392776,"74215707,118479843,74215711",a0c57408a56fc2ed473b8e3800f66b76
940004,44.951819,-93.177789,80110,392776,"74215707,118479843,74215711",a0c57408a56fc2ed473b8e3800f66b76
940004,44.951812,-93.174958,80111,392776,"74215707,118479843,74215711",a0c57408a56fc2ed473b8e3800f66b76
940004,44.951757,-93.172912,80112,398170,118479856,fd1f51c8c01c2af0c5dc5ca77287a7b3
940004,44.951757,-93.172886,80113,398170,118479856,fd1f51c8c01c2af0c5dc5ca77287a7b3
940004,44.951747,-93.171943,80114,398170,118479856,fd1f51c8c01c2af0c5dc5ca77287a7b3
940004,44.951709,-93.170701,80115,398170,118479856,fd1f51c8c01c2af0c5dc5ca77287a7b3
940004,44.951598,-93.167431,80116,398170,118479856,fd1f51c8c01c2af0c5dc5ca77287a7b3
940004,44.951581,-93.164573,80117,398170,118479856,fd1f51c8c01c2af0c5dc5ca77287a7b3
940004,44.951627,-93.161476,80118,398170,118479856,fd1f51c8c01c2af0c5dc5ca77287a7b3
940004,44.951681,-93.156997,80119,398171,"637589291,118479822",c4149ff06c854fbb0b4e67b4f3616005
940004,44.951686,-93.154665,80120,398171,"637589291,118479822",c4149ff06c854fbb0b4e67b4f3616005
940004,44.951679,-93.153793,80121,398171,"637589291,118479822",c4149ff06c854fbb0b4e67b4f3616005
940004,44.951658,-93.150962,80122,391169,35277986,602018a368c9cdaf29d181345345761e
940004,44.951641,-93.141214,80123,391206,35277986,244f8496927f80eed1fe222d8df9169b
940004,44.951656,-93.136859,80124,391206,35277986,244f8496927f80eed1fe222d8df9169b
940004,44.951615,-93.133102,80125,390239,35277986,fff8f9e688c227f5bbf0e3e79ff6aaa6
940004,44.951613,-93.130553,80126,390239,35277986,fff8f9e688c227f5bbf0e3e79ff6aaa6
940004,44.951662,-93.122433,80127,390239,35277986,fff8f9e688c227f5bbf0e3e79ff6aaa6
940004,44.951621,-93.121123,80128,390239,35277986,fff8f9e688c227f5bbf0e3e79ff6aaa6
940004,44.951592,-93.120496,80129,401491,35277986,008ebb67c74b3ebd38444650784497c1
940004,44.951563,-93.119803,80130,401508,35277986,cbc8f2dc36451141c21c08a235bdcc5d
940004,44.951531,-93.119375,80131,401508,35277986,cbc8f2dc36451141c21c08a235bdcc5d
940004,44.951497,-93.118994,80132,401508,35277986,cbc8f2dc36451141c21c08a235bdcc5d
940004,44.951393,-93.118156,80133,401508,35277986,cbc8f2dc36451141c21c08a235bdcc5d
940004,44.951122,-93.11578,80134,401508,35277986,cbc8f2dc36451141c21c08a235bdcc5d
940004,44.950979,-93.114607,80135,401511,188344365,8e9fa2dbe7fcae1bca0958ad5a7cdb34
940004,44.950868,-93.114143,80136,401511,188344365,8e9fa2dbe7fcae1bca0958ad5a7cdb34
940004,44.950782,-93.113649,80137,401511,188344365,8e9fa2dbe7fcae1bca0958ad5a7cdb34
940004,44.950666,-93.112628,80138,401511,188344365,8e9fa2dbe7fcae1bca0958ad5a7cdb34
940004,44.950623,-93.112172,80139,401511,188344365,8e9fa2dbe7fcae1bca0958ad5a7cdb34
940004,44.9506,-93.111747,80140,401511,188344365,8e9fa2dbe7fcae1bca0958ad5a7cdb34
940004,44.950587,-93.111344,80141,401511,188344365,8e9fa2dbe7fcae1bca0958ad5a7cdb34
940004,44.950588,-93.110816,80142,401511,188344365,8e9fa2dbe7fcae1bca0958ad5a7cdb34
940004,44.950581,-93.109784,80143,401511,188344365,8e9fa2dbe7fcae1bca0958ad5a7cdb34
940004,44.950506,-93.10939,80144,401380,"61956001,40542498,188344356,61956004,81023387",c1c922943d2716e776bb217db35e06fc
940004,44.950468,-93.109187,80145,401380,"61956001,40542498,188344356,61956004,81023387",c1c922943d2716e776bb217db35e06fc
940004,44.950425,-93.109037,80146,401380,"61956001,40542498,188344356,61956004,81023387",c1c922943d2716e776bb217db35e06fc
940004,44.950337,-93.108778,80147,401380,"61956001,40542498,188344356,61956004,81023387",c1c922943d2716e776bb217db35e06fc
940004,44.950291,-93.10865,80148,401380,"61956001,40542498,188344356,61956004,81023387",c1c922943d2716e776bb217db35e06fc
940004,44.950214,-93.108464,80149,401380,"61956001,40542498,188344356,61956004,81023387",c1c922943d2716e776bb217db35e06fc
940004,44.950069,-93.108152,80150,401380,"61956001,40542498,188344356,61956004,81023387",c1c922943d2716e776bb217db35e06fc
940004,44.949594,-93.10735,80151,401380,"61956001,40542498,188344356,61956004,81023387",c1c922943d2716e776bb217db35e06fc
940004,44.949376,-93.106994,80152,401380,"61956001,40542498,188344356,61956004,81023387",c1c922943d2716e776bb217db35e06fc
940004,44.949147,-93.106647,80153,401380,"61956001,40542498,188344356,61956004,81023387",c1c922943d2716e776bb217db35e06fc
940004,44.948793,-93.106034,80154,401380,"61956001,40542498,188344356,61956004,81023387",c1c922943d2716e776bb217db35e06fc
940004,44.948538,-93.105543,80155,401380,"61956001,40542498,188344356,61956004,81023387",c1c922943d2716e776bb217db35e06fc
940004,44.948206,-93.104958,80156,401380,"61956001,40542498,188344356,61956004,81023387",c1c922943d2716e776bb217db35e06fc
940004,44.94807700000001,-93.104752,80157,401380,"61956001,40542498,188344356,61956004,81023387",c1c922943d2716e776bb217db35e06fc
940004,44.947902,-93.104484,80158,401380,"61956001,40542498,188344356,61956004,81023387",c1c922943d2716e776bb217db35e06fc
940004,44.946487,-93.102477,80159,401380,"61956001,40542498,188344356,61956004,81023387",c1c922943d2716e776bb217db35e06fc
940004,44.9459,-93.101634,80160,32583,61956003,160d85e5741dea069a9dcfc9cea9e12f
940004,44.945835,-93.101434,80161,223801,61956003,87f7b0fd2cea567f570560c336a9b85f
940004,44.94577,-93.101348,80162,32573,18209890,09efc889393b08914b100c937b88de09
940004,44.945701,-93.101233,80163,32573,18209890,09efc889393b08914b100c937b88de09
940004,44.945583,-93.10095,80164,32572,199132250,c8683cc23055ab7e6132f1f96ebacfa6
940004,44.94551,-93.100679,80165,32572,199132250,c8683cc23055ab7e6132f1f96ebacfa6
940004,44.94551,-93.100679,90001,32572,199132250,c8683cc23055ab7e6132f1f96ebacfa6
940004,44.945402,-93.100275,90002,32572,199132250,c8683cc23055ab7e6132f1f96ebacfa6
940004,44.945252,-93.098866,90003,32572,199132250,c8683cc23055ab7e6132f1f96ebacfa6
940004,44.945252,-93.098866,100001,32572,199132250,c8683cc23055ab7e6132f1f96ebacfa6
940004,44.945119,-93.097606,100002,32572,199132250,c8683cc23055ab7e6132f1f96ebacfa6
940004,44.945137,-93.096751,100003,91041,223371560,c0605eb2ccc9717ab2af3021f9b17afe
940004,44.945137,-93.096751,110001,91041,223371560,c0605eb2ccc9717ab2af3021f9b17afe
940004,44.94514,-93.096623,110002,91048,223371561,d112021828341e2828e2b62af3e18d16
940004,44.945147,-93.095598,110003,91039,223371561,8afcb93a97bb1759df5fc3b6d60a37a4
940004,44.945691,-93.094454,110004,91062,18219762,1339cbe67f88b97491a643c34c688c4d
940004,44.945977,-93.093863,110005,91062,18219762,1339cbe67f88b97491a643c34c688c4d
940004,44.945977,-93.093863,120001,91062,18219762,1339cbe67f88b97491a643c34c688c4d
940004,44.946286,-93.093229,120002,154031,223371526,98430449b843da5f72c7dfb8ca8ebe9c
940004,44.946844,-93.092025,120003,85206,223371522,38b4250c738cba9167b29d0fe2dc6b89
940004,44.946958,-93.091785,120004,85206,223371522,38b4250c738cba9167b29d0fe2dc6b89
940004,44.946958,-93.091785,130001,85206,223371522,38b4250c738cba9167b29d0fe2dc6b89
940004,44.947416,-93.09082,130002,134573,223371524,ec099adf0446c3e0f68d684878419a4b
940004,44.947973,-93.089647,130003,134573,223371524,ec099adf0446c3e0f68d684878419a4b
940004,44.947973,-93.089647,140001,134573,223371524,ec099adf0446c3e0f68d684878419a4b
940004,44.948049,-93.089486,140002,134573,223371524,ec099adf0446c3e0f68d684878419a4b
940004,44.948713,-93.088124,140003,78762,223371523,0c1c2f47f72a2aab053f555f6d6bcac6
940004,44.949124,-93.08728,140004,149008,223371525,39f45f5df124ae936f0ca7dd1f39a10b
940004,44.949124,-93.08728,150001,149008,223371525,39f45f5df124ae936f0ca7dd1f39a10b
940004,44.94928,-93.08696,150002,165760,223371527,7ee0d0aba32f05340ffa091144952093
940004,44.949829,-93.085831,150003,97010,637589288,ccec8b5e3dabe44c4f9c15b85aa73bb2
940004,44.95018,-93.085111,150004,97010,637589288,ccec8b5e3dabe44c4f9c15b85aa73bb2
940004,44.949775,-93.084723,150005,337080,454014347,de125f006279f4e32cb619f1d47f2903
940004,44.949775,-93.084723,160001,337080,454014347,de125f006279f4e32cb619f1d47f2903
940004,44.949397,-93.084359,160002,337080,454014347,de125f006279f4e32cb619f1d47f2903
