stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,wheelchair_boarding,N,OSMID
4259,,Larpenteur Ave & Chatsworth St,Near side W,44.992077,-93.141221,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=4259,0,1,driveNode147438,1445632871
42594,,Hutchins Dr & Porter Ave,Far side E,44.911163,-93.507226,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42594,0,1,driveNode31081,34566048
42596,,Wayzata Blvd S & #10301,Across from W,44.972768,-93.41063,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42596,0,2,driveNode137027,536282483
42597,,Wayzata Blvd S & Tonka Terrace,Across from W,44.97235,-93.41326,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42597,0,2,driveNode21201,33824393
42598,,Wayzata Blvd S & Archwood Rd,Across from W,44.971807,-93.415463,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42598,0,2,driveNode24433,34190119
42599,,Wayzata Blvd S & Wilshire Dr S,Across from W,44.969984000000004,-93.418797,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42599,0,2,driveNode162390,3639778398
426,,Robert St S & Wentworth Ave,Near side N,44.897915999999995,-93.08054399999999,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=426,0,1,driveNode61673,186773883
4260,,Larpenteur Ave & Oxford St,Near side W,44.992106,-93.14415600000001,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=4260,0,1,driveNode147440,1445632873
42601,,New Brighton Blvd & Quarry Center,Across from N,45.004236999999996,-93.227846,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42601,0,1,driveNode151037,1846286723
42602,,80th St S & #7460,Across from E,44.833463,-92.954802,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42602,0,1,driveNode115248,188522446
42607,,Ivystone Ave & 80th St S,Far side N,44.833793,-92.92571099999999,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42607,0,1,driveNode110283,188489576
42608,,Ivystone Ave & Ivystone Ave,Near side W,44.838004999999995,-92.925004,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42608,0,1,driveNode116726,188536719
4261,,Larpenteur Ave & Lexington Ave,Far side W,44.992119,-93.146828,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=4261,0,1,driveNode147441,1445632875
42610,,Ideal Ave & Imperial Ave,Near side W,44.841606,-92.941278,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42610,0,1,driveNode117123,188541528
42612,,76th St S & Iden Ave,Near side W,44.841604,-92.943373,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42612,0,1,driveNode117859,188552324
42613,,76th St S & 75th St S,Near side W,44.841059,-92.944692,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42613,0,1,driveNode118039,188554764
42614,,76th St & Hyde Ave S,Near side W,44.839896,-92.946136,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42614,0,1,driveNode116597,188535397
42615,,76th St & Homestead Ave S,Near side W,44.839478,-92.94840400000001,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42615,0,1,driveNode117793,188551684
42616,,76th St & Hinton Ave S,Near side W,44.839475,-92.94912099999999,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42616,0,1,driveNode157464,2573574635
42617,,Hinton Ave & Hinton Heights Apts,Near side S,44.838427,-92.949334,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42617,0,1,driveNode117792,188551682
42618,,Hinton Ave & 79th St S,Near side S,44.835167,-92.949383,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42618,0,1,driveNode159462,2958870280
42619,,79th St S & Hemingway Ave,Near side W,44.835125,-92.952526,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42619,0,1,driveNode107086,188452129
42620,,Hemingway Ave & 79th St / 80th St S,Mid block S,44.834475,-92.952727,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42620,0,1,driveNode107086,188452129
42621,,Hemingway Ave & 80th St S,Near side S,44.83375,-92.95272800000001,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42621,0,1,driveNode115242,188522387
42622,,Anoka Tech College & Main Entrance,Near side S,45.215757,-93.416125,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42622,0,1,driveNode34936,186193277
42623,,Excelsior Blvd & Japs Olson (Lot),Mid block W,44.926745000000004,-93.373312,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42623,0,1,driveNode161812,3529223664
42625,,Ivystone Ave & Ivystone Court,Near side S,44.834587,-92.92578,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42625,0,1,driveNode116728,188536745
42632,,Ivystone Ave & Ivystone Ave,Near side S,44.838136999999996,-92.925123,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42632,0,1,driveNode116726,188536719
42634,,76th St S & Iden Ave,Across from E,44.841454,-92.943573,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42634,0,1,driveNode117859,188552324
42636,,Ideal Ave & Immanuel Ave,Far side S,44.841397,-92.940889,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42636,0,1,driveNode105079,188389480
42637,,Indian Blvd - NODE & Ideal Ave,Far side E,44.84135,-92.94021,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42637,0,1,driveNode117861,188552336
42638,,Hemingway Ave & 80th St / 79th St S,Mid block N,44.834357000000004,-92.95258100000001,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42638,0,1,driveNode115242,188522387
42639,,Hemingway Ave & 79th St S,Near side N,44.834982000000004,-92.95258000000001,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42639,0,1,driveNode107086,188452129
4264,,Larpenteur Ave & Hamline Ave,Near side W,44.991964,-93.156421,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=4264,0,1,driveNode147434,1445632865
42640,,79th St S & Hinton Ave,Near side E,44.835025,-92.949437,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42640,0,1,driveNode159462,2958870280
42641,,Hinton Ave & Hinton Heights Apts,Across from N,44.838175,-92.949188,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42641,0,1,driveNode117792,188551682
42642,,Hinton Ave & 76th St S,Near side N,44.839332,-92.949175,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42642,0,1,driveNode157464,2573574635
42643,,76th St S & Homestead Ave,Near side E,44.839368,-92.948654,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42643,0,1,driveNode117793,188551684
42644,,76th St S & Hyde Ave S,Near side E,44.839724,-92.946294,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42644,0,1,driveNode116597,188535397
42646,,Washington St & 5th St,Near side S,44.945214,-93.09766,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42646,0,1,driveNode82439,187863167
42651,,7th Ave & 1st St,Near side S,44.85519,-92.99803299999999,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42651,0,1,driveNode114843,188519947
42652,,St Paul Park Rd & Western Refining,Near side S,44.853003,-92.996551,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42652,0,1,driveNode108498,188478024
42654,,3rd St & 10th Ave / 11th Ave,Mid block S,44.839492,-92.99793299999999,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42654,0,1,driveNode114847,188519953
42655,,3rd St & Broadway Ave,Far side N,44.848420000000004,-92.997906,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42655,0,1,driveNode114844,188519949
42657,,2nd St & 7th Ave,Near side W,44.857036,-92.999437,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42657,0,1,driveNode137623,543322013
42663,,Hadley Ave S & Cottage Square Mall,Near side S,44.829381,-92.96506600000001,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42663,0,1,driveNode113117,188509428
4279,,Ford Pkwy & Mount Curve Blvd,Near side E,44.917828,-93.19600799999999,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=4279,0,1,driveNode135463,498090892
42798,,Mendota Heights Rd & Northland Dr E,Across from W,44.866409999999995,-93.151593,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42798,0,1,driveNode67535,186840390
4280,,Ford Pkwy & Cretin Ave,Near side E,44.917815000000004,-93.192559,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=4280,0,1,driveNode135462,498090889
42800,,South Plaza Dr & Parkview Plaza,Far side W,44.880891999999996,-93.12245899999999,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42800,0,1,driveNode145748,1235404490
42802,,South Plaza Dr & Dodd Rd (Hwy 149),Near side W,44.880651,-93.126272,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42802,0,1,driveNode61251,186770523
42803,,Dodd Rd (Hwy 149) & Mendakota Dr,Near side S,44.879005,-93.126577,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42803,0,1,driveNode62139,186777781
42804,,Dodd Rd (Hwy 149) & Bluebill Dr,Near side S,44.871963,-93.127503,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42804,0,1,driveNode62134,186777769
42805,,Dodd Rd (Hwy 149) & Lake Dr,Near side S,44.870318,-93.12839,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42805,0,1,driveNode61596,186773355
42806,,Mendota Heights Rd & Condon Court,Across from W,44.865805,-93.13090799999999,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42806,0,1,driveNode67571,186841006
42808,,Mendota Heights Rd & Lake Dr,Far side W,44.865606,-93.136151,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42808,0,1,driveNode61600,186773368
42809,,Mendota Heights Rd & Lexington Ave S,Near side W,44.865582,-93.147424,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42809,0,1,driveNode57480,186732185
42810,,Mendota Heights Rd & Medallion Dr,Near side W,44.866146,-93.15032,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42810,0,1,driveNode64238,186798317
42811,,Mendota Heights Rd & Lemay Lake Rd,Near side W,44.866347999999995,-93.152751,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42811,0,1,driveNode59857,186757633
42812,,Mendota Heights Rd & Executive Dr,Across from W,44.865567,-93.156163,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42812,0,1,driveNode67150,186834526
42813,,Mendota Heights Rd & Jupiter Dr,Across from W,44.865563,-93.159223,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42813,0,1,driveNode64799,186804362
42814,,Mendota Heights Rd & Enterprise Dr,Near side W,44.865575,-93.162036,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42814,0,1,driveNode66525,186825458
42815,,Mendota Heights Rd & Pilot Knob Rd,Near side W,44.865574,-93.166851,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42815,0,1,driveNode60767,186766319
42819,,South Plaza Dr & Parkview Plaza,Near side E,44.88057,-93.12316899999999,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42819,0,1,driveNode145748,1235404490
4282,,Ford Pkwy & Finn / Cleveland,Mid block E,44.917837,-93.189037,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=4282,0,1,driveNode135452,498090835
42820,,Dodd Rd (Hwy 149) & Cheri Lane,Across from N,44.872732,-93.12670200000001,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42820,0,1,driveNode62135,186777773
42821,,Dodd Rd (Hwy 149) & Keokok Lane,Near side N,44.871746,-93.127383,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42821,0,1,driveNode62134,186777769
42822,,Dodd Rd (Hwy 149) & Lake Dr,Across from N,44.870098999999996,-93.12823399999999,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42822,0,1,driveNode61596,186773355
42823,,Mendota Heights Rd & Condon Court,Near side E,44.865728000000004,-93.130788,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42823,0,1,driveNode60114,186759898
42825,,Mendota Heights Rd & Lake Dr,Across from E,44.865502,-93.136104,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42825,0,1,driveNode61600,186773368
42826,,Mendota Heights Rd & Lexington Ave,Near side E,44.865485,-93.147756,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42826,0,1,driveNode57480,186732185
42827,,Mendota Heights Rd & Northland Dr E,Near side E,44.866319,-93.15185600000001,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42827,0,1,driveNode67535,186840390
42828,,Mendota Heights Rd & Lemay Lake Rd,Across from E,44.866197,-93.152951,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42828,0,1,driveNode59857,186757633
42829,,Mendota Heights Rd & Executive Dr,Near side E,44.865454,-93.15641,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42829,0,1,driveNode67150,186834526
4283,,Ford & Kenneth Station,Near side E,44.917819,-93.18495899999999,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=4283,0,1,driveNode135460,498090875
42830,,Mendota Heights Rd & Jupiter Dr,Far side E,44.865459,-93.159196,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42830,0,1,driveNode64799,186804362
42831,,Mendota Heights Rd & Enterprise Dr,Near side E,44.865471,-93.16229,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42831,0,1,driveNode66525,186825458
42832,,Mendota Heights Rd & Pilot Knob Rd,Far side E,44.86547,-93.166793,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42832,0,1,driveNode60767,186766319
42836,,Mendota Heights Rd & Medallion Dr,Across from E,44.866040999999996,-93.15035,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42836,0,1,driveNode64238,186798317
42837,,Leamington Ramp Node & Upper Level - Layover,Near side S,44.971865,-93.2722,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42837,0,1,driveNode10419,33369120
42838,,Interstate 94 & Huron Transit Station,Near side W,44.967549,-93.22273,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42838,0,1,driveNode139426,598049060
42839,,Mendota Rd & Akron Ave,Across from W,44.883661,-93.085495,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42839,0,1,driveNode59031,186746759
42840,,Mendota Rd & Dakota Service Center,Near side W,44.883657,-93.087209,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42840,0,1,driveNode59031,186746759
42841,,Mendota Rd & Frontage Rd N,Near side W,44.883235,-93.090172,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42841,0,1,driveNode56288,186715949
42843,,Mendota Rd & Frontage Rd N,Near side E,44.883032,-93.090249,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42843,0,1,driveNode56288,186715949
42844,,Mendota Rd & Dakota Service Center,Across from E,44.883552,-93.087463,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42844,0,1,driveNode59031,186746759
42845,,Mendota Rd & Akron Ave,Near side E,44.883556,-93.08575,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42845,0,1,driveNode59031,186746759
42846,,Mendota Heights Rd & Patterson Co,Near side W,44.865581,-93.141592,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42846,0,1,driveNode56268,186715713
42847,,Mendota Heights Rd & Patterson Co,Across from E,44.865476,-93.141764,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42847,0,1,driveNode56268,186715713
42848,,Huron Transit Station & Interstate 94,Near side E,44.96756,-93.222691,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42848,0,1,driveNode139426,598049060
42851,,Huron Blvd SE & Fulton St,Near side S,44.970334,-93.222957,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42851,0,1,driveNode13023,33419919
42852,,Hadley Ave N & 10th St N,Far side S,44.96294,-92.96445200000001,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42852,0,1,driveNode116275,188531904
42853,,Hadley Ave N & Hadley Lane,Near side S,44.961867,-92.964464,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42853,0,1,driveNode109702,188486357
42855,,7th St N & Guthrie Ave N,Near side W,44.959151,-92.965478,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42855,0,1,driveNode114488,188517202
42856,,7th St N & Greenway Ave N,Near side W,44.959158,-92.96958599999999,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42856,0,1,driveNode114487,188517198
4286,,Ford Pkwy & Finn St,Near side W,44.918033,-93.189748,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=4286,0,1,driveNode135452,498090835
4287,,Ford Pkwy & Cretin Ave,Near side W,44.918029,-93.192305,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=4287,0,1,driveNode135453,498090840
4288,,Ford Pkwy & Mount Curve Blvd,Near side W,44.918024,-93.195259,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=4288,0,1,driveNode135454,498090844
42880,,Fillmore Ave E & Lafayette Rd W,Across from W,44.943709000000005,-93.07844399999999,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42880,0,1,driveNode85722,187891352
42881,,Fillmore Ave E & Eva St,Far side W,44.942397,-93.082631,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42881,0,1,driveNode85726,187891408
42886,,Hwy 169 NB Exit & 36th Ave N,Near side N,45.021813,-93.399966,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42886,0,1,driveNode135573,500863763
42888,,Lancaster Lane & 36th Ave N,Far side N,45.022217,-93.402774,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42888,0,1,driveNode29768,34540941
42889,,Lancaster Lane & Lancaster Village,Mid block N,45.023395,-93.40278599999999,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42889,0,1,driveNode29768,34540941
42890,,Lancaster Lane & 37th Place N,Across from N,45.024928,-93.402135,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42890,0,1,driveNode24857,34198701
42891,,Lancaster Lane & Manor Royal Apts,Near side N,45.02817,-93.40235200000001,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42891,0,1,driveNode135545,499685585
42892,,Lancaster Lane & 4 Seasons Mall,Near side N,45.030319,-93.40375999999999,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42892,0,1,driveNode165657,4625646806
42893,,Nathan Lane & Rockford Rd,Near side N,45.033126,-93.408469,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42893,0,1,driveNode141203,683408926
42894,,Nathan Lane & Cub Foods,Across from N,45.035082,-93.408615,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42894,0,1,driveNode141204,683408929
42896,,45th Ave N & Nathan Lane,Far side W,45.036724,-93.408034,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42896,0,1,driveNode4165,33299722
42897,,45th Ave N & Revere Lane,Across from W,45.036745,-93.410786,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42897,0,1,driveNode15442,33541248
42898,,45th Ave N & Trenton Circle #1,Near side W,45.036758,-93.414582,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42898,0,1,driveNode16177,33550024
42899,,46th Ave N & Trenton Circle #2,Near side W,45.037669,-93.415541,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42899,0,1,driveNode17599,33727106
429,,60th St E & Park Ave S,Near side W,44.894358000000004,-93.265156,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=429,0,1,driveNode137388,540334525
4290,,Ford Pkwy & Woodlawn Ave,Near side W,44.918027,-93.196862,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=4290,0,1,driveNode135456,498090854
42900,,46th Ave N & Valley Forge Lane,Near side W,45.038174,-93.41618299999999,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42900,0,1,driveNode7564,33328582
42901,,46th Ave N & Yorktown Lane,Across from W,45.038227,-93.41962,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42901,0,1,driveNode9291,33359108
42902,,46th Ave N & Zachary Lane,Near side W,45.038212,-93.420808,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42902,0,1,driveNode9303,33359132
42903,,Zachary Lane & 48th Ave N #1,Across from N,45.041199,-93.420988,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42903,0,1,driveNode8950,33357186
42904,,Zachary Lane & 48th Ave N #2,Near side N,45.042142999999996,-93.42103,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42904,0,1,driveNode9114,33357718
42905,,Zachary Lane & 49th Ave N,Near side N,45.043471000000004,-93.420885,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42905,0,1,driveNode31273,34569605
42906,,Zachary Lane & 50th Ave N,Near side N,45.044591,-93.420847,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42906,0,1,driveNode7685,33329939
42907,,Schmidt Lake Rd & Zachary Lane,Far side W,45.047371999999996,-93.421111,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42907,0,1,driveNode11289,33374405
42908,,Schmidt Lake Rd & Arrowwood Lane,Near side W,45.047365,-93.422202,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42908,0,1,driveNode26458,34392172
42909,,Schmidt Lake Rd & Balsam Lane,Near side W,45.046919,-93.424223,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42909,0,1,driveNode27979,34504525
42910,,Schmidt Lake Rd & Forestview Lane,Near side W,45.046640000000004,-93.427755,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42910,0,1,driveNode3196,33295562
42911,,Schmidt Lake Rd & Goldenrod Lane,Near side W,45.046564000000004,-93.430227,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42911,0,1,driveNode31449,34571665
42912,,Schmidt Lake Rd & Hemlock Lane,Near side W,45.046504999999996,-93.431342,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42912,0,1,driveNode26950,34396323
42913,,Schmidt Lake Rd & Ives Lane,Near side W,45.046147999999995,-93.432218,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42913,0,1,driveNode31464,34571951
42914,,Schmidt Lake Rd & 50th Ave N,Across from W,45.045213000000004,-93.43283000000001,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42914,0,1,driveNode27449,34499438
42915,,Schmidt Lake Rd & 49th Place N,Across from W,45.044466,-93.433103,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42915,0,1,driveNode29200,34530644
42916,,Schmidt Lake Rd & Jonquil Lane,Near side W,45.0439,-93.433915,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42916,0,1,driveNode3357,33296048
42917,,Schmidt Lake Rd & Larch Lane,Near side W,45.043739,-93.435926,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42917,0,1,driveNode29469,34537116
42918,,Schmidt Lake Rd & Norwood Lane,Across from W,45.043763,-93.439003,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42918,0,1,driveNode26996,34396689
42919,,Schmidt Lake Rd & Pineview Lane,Near side W,45.043777,-93.44102,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42919,0,1,driveNode21249,33825121
42920,,Pineview Lane & 50th Ave N,Near side N,45.044838,-93.441067,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42920,0,1,driveNode7191,33323125
42921,,Pineview Lane & 52nd Ave N,Near side N,45.046416,-93.441017,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42921,0,1,driveNode5191,33309158
42922,,Pineview Lane & 53rd Ave N,Near side N,45.047746999999994,-93.441004,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42922,0,1,driveNode5756,33311730
42923,,Pineview Lane & 54th Ave #1,Near side N,45.048660999999996,-93.440996,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42923,0,1,driveNode31842,34638579
42924,,Pineview Lane & 54th Ave #2,Across from N,45.04983,-93.44098100000001,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42924,0,1,driveNode25166,34372865
42925,,Pineview Lane & 54th Ave #3,Near side N,45.052206,-93.440972,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42925,0,1,driveNode5234,33309428
42926,,Pineview Lane & 55th Ave N,Across from N,45.053956,-93.441017,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42926,0,1,driveNode11674,33379267
42927,,Pineview Lane & Quinwood Lane,Across from N,45.055084,-93.441091,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42927,0,1,driveNode4749,33303516
42928,,Pineview Lane & Oakview Lane,Near side N,45.056852,-93.44140300000001,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42928,0,1,driveNode31772,34637189
42929,,Pineview Lane & 58th Ave N,Near side N,45.058787,-93.44122,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42929,0,1,driveNode19408,33750451
42930,,Pineview Lane & Northwest Blvd (Co Rd 61),Near side N,45.060590000000005,-93.442524,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42930,0,1,driveNode12757,33394445
42931,,Northwest Blvd & Bass Lake Rd,Near side N,45.062655,-93.438536,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42931,0,1,driveNode146395,1313379318
42932,,Bass Lake Rd & Kirkwood Lane,Near side E,45.061669,-93.434638,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42932,0,1,driveNode28468,34512065
42933,,Bass Lake Rd & Jonquil Lane,Near side E,45.061036,-93.43288299999999,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42933,0,1,driveNode13792,33464262
42938,,62nd Place & Meadowlark Lane,Near side W,45.066866999999995,-93.43273,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42938,0,1,driveNode3459,33296488
42940,,62nd Place & Larch Lane,Near side W,45.067062,-93.435461,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42940,0,1,driveNode7664,33329439
42942,,62nd Place & Norwood Lane,Near side W,45.067454,-93.437741,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42942,0,1,driveNode7674,33329810
42943,,62nd Place & Quinwood Lane,Near side W,45.067623,-93.4395,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42943,0,1,driveNode21960,33852745
42945,,Quinwood Lane & Bass Lake Rd,Near side S,45.064608,-93.440224,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42945,0,1,driveNode135619,500963729
42947,,Quinwood Lane & 62nd Place N,Near side N,45.067456,-93.439572,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42947,0,1,driveNode21960,33852745
42949,,62nd Place & Magnolia Lane,Near side E,45.067197,-93.436922,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42949,0,1,driveNode7636,33329358
42951,,62nd Place & Kirkwood Lane,Near side E,45.066784000000006,-93.434394,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42951,0,1,driveNode3469,33296520
42952,,62nd Place & Northwest Blvd (Hemlock Lane),Near side E,45.066691999999996,-93.431823,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42952,0,1,driveNode135701,503875710
42957,,Bass Lake Rd & Jonquil Lane,Across from W,45.061103,-93.432501,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=42957,0,2,driveNode141455,692639023
